date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:09	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:08%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-top-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-top-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:10	64/64	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:09%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-top-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-top-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:12	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:10%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-right-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-right-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:13	89/89	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:11%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-right-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-right-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:14	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:13%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-bottom-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-bottom-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:15	64/64	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:15%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-bottom-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-bottom-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:16	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:15%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-left-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-left-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:16	89/89	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:16%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-left-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-left-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:17	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:16%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-top-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-top-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:18	64/64	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:17%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-top-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-top-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:20	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:19%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-right-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-right-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:21	89/89	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:20%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-right-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-right-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:23	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:22%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-bottom-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-bottom-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:23	64/64	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:22%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-bottom-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-bottom-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:24	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:23%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-left-corners.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-left-corners.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:24	89/89	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202022%2006:37:24%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-left-sides.gif	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/images/panel-header/panel-header-light-framed-collapsed-left-sides.gif	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:25	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202022%2006:37:24%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont.eot?v=4.4.0	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont93e3.eot	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:26	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202022%2006:37:25%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:27	64464/64464	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202022%2006:37:26%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont93e3.html	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:28	81284/81284	---M--	200	added ('OK')	application/x-font-woff	date:Thu,%2013%20Oct%202022%2006:37:26%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont.woff?v=4.4.0	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont93e3.woff	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:29	138204/138204	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:28%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont93e3.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:31	356620/356620	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Oct%202022%2006:37:30%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont.svg?v=4.4.0	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-awesome/fonts/fontawesome-webfont93e3.svg	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:32	10560/10560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202022%2006:37:31%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJS.eot?-tqegh9	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJSd56c.eot	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:32	10560/10560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202022%2006:37:31%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJS.eot?	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJSd41d.eot	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:34	10404/10404	---M-Z	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:33%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJS.ttf?-tqegh9	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJSd56c.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:35	10480/10480	---M--	200	added ('OK')	application/x-font-woff	date:Thu,%2013%20Oct%202022%2006:37:34%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJS.woff?-tqegh9	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJSd56c.woff	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:36	39067/39067	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Oct%202022%2006:37:35%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJS.svg?-tqegh9	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/font-ext/fonts/ExtJSd56c.svg	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:39	222412/222412	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:38%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Light.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Light.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:40	213128/213128	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:39%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-LightItalic.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-LightItalic.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:43	212896/212896	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:41%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Italic.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Italic.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:45	221328/221328	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:44%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Semibold.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Semibold.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:48	212820/212820	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:46%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-SemiboldItalic.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-SemiboldItalic.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:49	224592/224592	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:48%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Bold.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-Bold.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:51	213292/213292	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:49%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-BoldItalic.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-BoldItalic.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:52	222584/222584	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:51%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-ExtraBold.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-ExtraBold.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:54	213420/213420	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Oct%202022%2006:37:53%20GMT	https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-ExtraBoldItalic.ttf	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/fonts/OpenSans-ExtraBoldItalic.ttf	(from https://ag.highradius.com/RRDMSProject/static/extjs6/build/development/theme-triton-6.0.2/resources/theme-triton-all_2.css)
12:07:55	27519/27519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202022%2006:37:54%20GMT	https://ag.highradius.com/RRDMSProject/static/images/loginbg.jpg	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/images/loginbg.jpg	(from https://ag.highradius.com/RRDMSProject/static/css/login6.css)
12:07:55	7767/7767	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202022%2006:37:55%20GMT	https://ag.highradius.com/RRDMSProject/static/images/HRLogo_6.png	C:/My%20Web%20Sites/phishing2/ag.highradius.com/RRDMSProject/static/images/HRLogo_6.png	(from https://ag.highradius.com/RRDMSProject/static/css/login6.css)
